usuario_id,idade,sexo,estado_civil,dependentes,cidade,estado,profissao,escolaridade,renda_mensal_x,outras_rendas,nivel_endividamento,score_credito,saldo_medio_conta,limite_cartao,frequencia_poupanca,percentual_renda_investida,tempo_emprego_anos,possui_financiamento,possui_imovel,possui_veiculo,perfil_financeiro,gasto_total,receita_total,numero_transacoes,ticket_medio,maior_despesa,menor_despesa,saldo,renda_mensal_y,razao_gasto_renda,gasto_alimentação,gasto_compras,gasto_educação,gasto_impostos,gasto_investimentos,gasto_lazer,gasto_moradia,gasto_outros,gasto_pets,gasto_saúde,gasto_serviços,gasto_transporte,perc_total,perc_alimentação,perc_compras,perc_educação,perc_impostos,perc_investimentos,perc_lazer,perc_moradia,perc_outros,perc_pets,perc_saúde,perc_serviços,perc_transporte,qtd_recorrentes,qtd_parceladas,perc_boleto,perc_cartão de crédito,perc_cartão de débito,perc_dinheiro,perc_débito automático,perc_pix,perc_transferência bancária
579,69,Masculino,Solteiro,1,Juiz de Fora,MG,Analista de TI,Superior,7888.12,0.0,50.7,585,4064.76,10458.8,Raramente,7.65,31.3,0,1,0,Em observação,16444.55,22606.67,24,865.5026315789473,2876.54,28.28,6162.119999999999,7888.12,2.084723609681394,3129.61,1390.79,3832.85,0.0,0.0,28.28,4157.11,613.6,0.0,2509.9,377.12,405.28999999999996,1.0,0.1903129000185472,0.08457452469055098,0.23307722011243848,0.0,0.0,0.001719718690994889,0.25279560705522497,0.037313274002633096,0.0,0.15262807434682008,0.022932825769023783,0.024645855313766566,5,1,0.041666666666666664,0.2916666666666667,0.16666666666666666,0.0,0.041666666666666664,0.25,0.20833333333333334
580,40,Feminino,União Estável,1,Santos,SP,Eletricista,Médio,5358.58,0.0,20.15,1000,8761.87,6944.37,Sempre,10.0,13.5,0,1,1,Saudável,30958.27,33052.520000000004,37,1031.9423333333334,5565.03,13.94,2094.2500000000036,5358.58,5.777327202355848,768.9300000000001,3813.3199999999997,3384.65,3403.27,4117.13,1267.97,9661.06,0.0,39.65,3915.25,0.0,587.0400000000001,1.0,0.024837628200800627,0.12317613355009824,0.10932942958375905,0.10993088438081326,0.13298966641223817,0.04095739199897152,0.31206717946448553,0.0,0.001280756321331909,0.12646863019154495,0.0,0.01896229989595672,9,0,0.08108108108108109,0.13513513513513514,0.16216216216216217,0.02702702702702703,0.13513513513513514,0.2972972972972973,0.16216216216216217
581,47,Feminino,União Estável,0,Joinville,SC,Recepcionista,Médio,2239.82,97.65,30.85,607,455.83,1822.78,Às vezes,8.83,7.4,0,0,0,Em observação,34814.76,32881.22,52,870.369,4704.62,38.09,-1933.5400000000009,2239.82,15.543552606905912,1976.2400000000002,8228.22,2146.3,6782.35,7905.96,2063.65,2690.56,1214.3600000000001,195.56,723.25,427.72,460.59000000000003,1.0,0.05676442979931501,0.23634286147599462,0.061649139617794294,0.1948124875771081,0.22708644264673947,0.059275146518315794,0.07728216423149262,0.03488060810989362,0.005617157780205866,0.020774234836029314,0.01228559381136047,0.013229733595750769,15,3,0.11538461538461539,0.17307692307692307,0.057692307692307696,0.019230769230769232,0.09615384615384616,0.3269230769230769,0.21153846153846154
582,33,Feminino,Divorciado,0,Teresina,PI,Empresário,Superior,15111.71,0.0,55.0,411,2302.55,12504.97,Nunca,0.66,2.3,0,0,1,Em risco,34043.799999999996,102235.63,50,872.9179487179487,5487.94,68.23,68191.83000000002,15111.71,2.2528092452806465,7614.2699999999995,68.59,0.0,0.0,0.0,7451.22,12276.51,1443.49,0.0,3198.66,471.03,1520.03,1.0,0.2236609896662535,0.002014757459508046,0.0,0.0,0.0,0.2188715713287001,0.36060927393534215,0.042400965814627045,0.0,0.09395719631768487,0.013835999506518076,0.044649245971366304,10,4,0.12,0.32,0.1,0.04,0.06,0.18,0.18
583,59,Masculino,Casado,0,Feira de Santana,BA,Técnico em Informática,Fundamental,4310.04,0.0,51.24,606,2237.51,6765.75,Nunca,5.61,6.8,1,1,1,Em observação,20402.42,39962.81,28,971.5438095238094,4937.66,15.44,19560.39,4310.04,4.733696206995758,1568.6399999999999,0.0,0.0,0.0,3910.2999999999997,1956.5,7461.049999999999,0.0,741.13,4608.32,0.0,156.48,1.0,0.07688499697584894,0.0,0.0,0.0,0.19165863657350451,0.09589548690792564,0.36569436370783465,0.0,0.03632559274831123,0.22587124468567946,0.0,0.00766967840089558,6,0,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.0,0.03571428571428571,0.35714285714285715,0.25
584,24,Masculino,Viúvo,2,Vitória,ES,Gerente Comercial,Médio,13671.6,2211.25,17.13,713,27272.13,26363.02,Sempre,18.93,4.3,0,1,1,Saudável,34831.87,55571.55,43,967.5519444444445,4880.22,30.99,20739.68,13671.6,2.5477537376751807,3114.65,1008.22,3841.33,9095.34,4880.22,4136.74,4164.35,931.58,778.67,1179.37,0.0,1701.4,1.0,0.08941954595030355,0.02894533081341886,0.1102820491693383,0.2611212088239879,0.14010789544173194,0.11876307531005369,0.11955574018851127,0.026745046992883242,0.022355101807626173,0.033858934360974584,0.0,0.04884607114117043,5,0,0.13953488372093023,0.09302325581395349,0.23255813953488372,0.023255813953488372,0.046511627906976744,0.3488372093023256,0.11627906976744186
585,37,Feminino,Solteiro,0,Duque de Caxias,RJ,Funcionário Público,Superior,11373.83,566.06,53.84,480,4763.2,16661.19,Frequentemente,10.29,0.3,1,1,1,Em observação,36268.19,56219.43,39,1208.9396666666667,5975.22,39.31,19951.239999999998,11373.83,3.1887402924080983,1189.53,1905.04,590.18,0.0,0.0,1373.88,26792.02,0.0,433.93,0.0,316.67,3666.94,1.0,0.032798162797757484,0.05252647016572925,0.01627266207660211,0.0,0.0,0.037881129441529895,0.7387195225347611,0.0,0.01196447906553925,0.0,0.00873134281032497,0.10110623110775585,9,1,0.0,0.23076923076923078,0.20512820512820512,0.05128205128205128,0.07692307692307693,0.28205128205128205,0.15384615384615385
586,61,Feminino,Casado,0,João Pessoa,PB,Motorista,Superior,4347.2,0.0,17.3,943,3066.1,8762.74,Sempre,14.17,27.8,0,0,0,Saudável,36120.07,34107.95,46,976.2181081081081,5437.02,41.42,-2012.1200000000026,4347.2,8.308812569009937,3393.23,4527.4,0.0,1123.39,9122.13,1687.72,10869.69,0.0,0.0,3343.46,1199.93,853.12,1.0,0.09394306267955738,0.12534305719784042,0.0,0.031101545484269553,0.2525501750135036,0.04672526935855883,0.30093214105066796,0.0,0.0,0.09256515837317038,0.03322058899664369,0.023619001845788228,7,0,0.043478260869565216,0.15217391304347827,0.13043478260869565,0.043478260869565216,0.06521739130434782,0.41304347826086957,0.15217391304347827
587,34,Masculino,Casado,2,Niterói,RJ,Designer Gráfico,Pós-graduação,6944.32,0.0,0.0,775,4255.26,12513.08,Sempre,16.21,3.4,0,0,0,Saudável,22660.14,28278.64,31,906.4055999999999,3126.51,10.8,5618.5,6944.32,3.2631186350859407,2438.5299999999997,3104.7,4113.08,3500.07,0.0,1854.9299999999998,4880.530000000001,0.0,302.64,1831.09,360.75,273.82,1.0,0.10761319215150479,0.13701151007893156,0.18151167645036614,0.1544593281418385,0.0,0.08185871755426047,0.21537951663140656,0.0,0.013355610336034994,0.08080664991478428,0.015920025207258208,0.012083773533614532,6,0,0.12903225806451613,0.12903225806451613,0.22580645161290322,0.06451612903225806,0.0,0.2903225806451613,0.16129032258064516
588,40,Masculino,Solteiro,0,Caxias do Sul,RS,Enfermeiro,Superior,4692.3,0.0,15.36,746,10936.04,8811.54,Sempre,27.73,4.0,1,1,0,Saudável,45559.26,35854.01,51,1138.9815,5285.2,18.84,-9705.25,4692.3,9.709366408797392,3893.38,2804.48,0.0,0.0,1902.2,1894.66,29893.9,537.33,0.0,3314.17,384.54,934.5999999999999,1.0,0.08545748987143338,0.06155675048277781,0.0,0.0,0.04175221458820885,0.04158671585095983,0.6561542044361564,0.011794089719631091,0.0,0.0727441578287268,0.008440435599700258,0.020513941622405628,18,0,0.0784313725490196,0.1568627450980392,0.1568627450980392,0.0196078431372549,0.13725490196078433,0.2549019607843137,0.19607843137254902
589,52,Feminino,Solteiro,2,Guarulhos,SP,Professor,Superior,4779.71,1590.22,7.08,750,11031.86,11432.37,Frequentemente,11.34,4.1,0,0,0,Saudável,39809.69,32531.649999999998,37,1326.9896666666668,5446.43,28.81,-7278.0400000000045,4779.71,8.32889233865653,2928.74,5405.79,1040.67,0.0,5962.4,1418.75,21582.22,0.0,0.0,420.06,149.52,901.54,1.0,0.07356852062902272,0.13579080872018848,0.026141122927608833,0.0,0.14977258049484934,0.03563830816065134,0.5421348420447384,0.0,0.0,0.010551702361912389,0.0037558694880568022,0.022646245172971705,11,0,0.08108108108108109,0.2972972972972973,0.10810810810810811,0.02702702702702703,0.08108108108108109,0.2702702702702703,0.13513513513513514
590,49,Masculino,Solteiro,1,Joinville,SC,Desenvolvedor de Software,Superior,12799.82,0.0,13.31,865,21935.16,16015.96,Sempre,15.6,16.8,0,1,1,Saudável,22601.23,49237.91,31,941.7179166666666,5994.8,51.97,26636.680000000004,12799.82,1.765745924552064,4761.86,2747.77,897.56,0.0,3565.22,2259.63,5994.8,753.37,428.25,0.0,377.06,815.71,1.0,0.210690303138369,0.12157612660903853,0.03971288288292274,0.0,0.15774451213495902,0.09997818702787416,0.2652422014200112,0.03333314160335522,0.018948083798979082,0.0,0.01668316281901472,0.03609139856547631,5,1,0.06451612903225806,0.12903225806451613,0.25806451612903225,0.03225806451612903,0.06451612903225806,0.25806451612903225,0.1935483870967742
591,22,Masculino,União Estável,0,Niterói,RJ,Estudante,Superior,2066.82,0.0,6.8,798,5126.0,4428.65,Sempre,32.0,0.6,0,0,0,Saudável,69835.35,23493.510000000002,55,1485.858510638298,5047.07,68.48,-46341.840000000004,2066.82,33.7887914767614,3171.4,2214.02,2033.27,4224.76,14938.39,2259.47,34420.25,373.43,0.0,2494.03,1472.37,2233.96,1.0,0.04541253104623948,0.03170342813489157,0.029115197389287802,0.06049600954244519,0.21390871528531036,0.03235424466262429,0.49287717466870284,0.005347291880115157,0.0,0.03571300208275608,0.02108344842547506,0.031988956882152086,15,0,0.10909090909090909,0.12727272727272726,0.2909090909090909,0.01818181818181818,0.09090909090909091,0.21818181818181817,0.14545454545454545
592,38,Feminino,Casado,2,Duque de Caxias,RJ,Motoboy,Fundamental,2475.74,228.72,33.94,546,1356.05,2888.5,Frequentemente,7.23,2.3,1,0,1,Em observação,44171.05,20046.92,53,1027.2337209302327,4869.23,29.93,-24124.130000000005,2475.74,17.84155444432776,9435.69,1666.8899999999999,3325.34,3548.3,1581.98,4498.44,18171.7,582.27,106.4,286.71,647.8299999999999,319.5,1.0,0.2136170636650023,0.03773716042521062,0.07528324547412842,0.080330895462073,0.035814860638359286,0.10184136442307799,0.4113938880782775,0.013182163430572737,0.0024088175399950874,0.0064909029783081894,0.014666393486231364,0.007233244398763443,11,1,0.11320754716981132,0.2641509433962264,0.1320754716981132,0.03773584905660377,0.07547169811320754,0.20754716981132076,0.16981132075471697
593,39,Feminino,Solteiro,1,Porto Alegre,RS,Motoboy,Pós-graduação,3429.68,460.49,23.44,806,5451.12,7845.48,Às vezes,23.34,8.2,0,1,0,Saudável,43857.13,50914.68,59,974.6028888888889,5791.98,17.61,7057.550000000003,3429.68,12.787528282521984,4683.59,3706.8399999999997,3957.5,5987.73,7631.3099999999995,2671.85,9900.72,1203.88,0.0,885.57,461.93,2766.21,1.0,0.10679198570449093,0.08452080653704426,0.09023618280539561,0.13652808562712607,0.17400386208582275,0.060921679097560646,0.2257493821415127,0.027450040620533085,0.0,0.02019215575665804,0.010532608950927707,0.06307321067292822,12,0,0.06779661016949153,0.1864406779661017,0.13559322033898305,0.01694915254237288,0.06779661016949153,0.3050847457627119,0.22033898305084745
594,42,Masculino,Solteiro,0,Rio de Janeiro,RJ,Recepcionista,Fundamental,3391.21,250.84,29.54,790,6602.21,5106.4,Às vezes,26.29,3.2,1,1,0,Saudável,60697.5,37185.479999999996,53,1445.1785714285713,5617.31,25.98,-23512.020000000004,3391.21,17.8984787140873,2990.31,3245.77,7394.93,6604.73,6581.09,1701.25,29921.43,0.0,0.0,64.14,276.64,1917.21,1.0,0.049265785246509326,0.05347452530993863,0.12183253017010585,0.1088138720705136,0.10842439968697229,0.028028337246179827,0.49295984183862596,0.0,0.0,0.001056715680217472,0.004557683594876231,0.031586309156060796,13,1,0.1509433962264151,0.18867924528301888,0.11320754716981132,0.0,0.05660377358490566,0.33962264150943394,0.1509433962264151
595,54,Masculino,Casado,1,Fortaleza,CE,Analista de TI,Médio,6132.14,0.0,79.97,463,45.99,944.38,Raramente,0.57,22.8,1,1,1,Em risco,34457.04,33415.68,36,1188.1737931034484,5045.81,41.89,-1041.3600000000006,6132.14,5.6190889314333985,2582.91,12552.77,3608.7,0.0,0.0,436.99,12518.060000000001,890.69,275.75,277.21,263.29999999999995,1050.66,1.0,0.07496029838895041,0.36430204103428504,0.10473041213058347,0.0,0.0,0.012682168868829127,0.3632946997188383,0.02584928943403148,0.008002718747750822,0.008045090350186782,0.0076413992612249905,0.0304918820653196,9,3,0.05555555555555555,0.3888888888888889,0.19444444444444445,0.0,0.05555555555555555,0.1111111111111111,0.19444444444444445
596,67,Feminino,Casado,1,Manaus,AM,Cabeleireiro,Médio,3414.61,79.55,39.02,542,1908.63,3285.95,Às vezes,8.08,30.2,0,1,1,Em observação,8440.12,23752.46,21,527.5075,2026.23,17.47,15312.339999999998,3414.61,2.47176690749456,1783.3,579.08,0.0,0.0,0.0,2015.51,2026.23,0.0,121.33,1507.74,188.05,218.88,1.0,0.21128846509291335,0.06861039890428099,0.0,0.0,0.0,0.23880110709326405,0.24007123121472204,0.0,0.014375388027658373,0.17863964019468917,0.02228048890300138,0.025933280569470574,4,1,0.0,0.3333333333333333,0.09523809523809523,0.0,0.09523809523809523,0.23809523809523808,0.23809523809523808
597,33,Feminino,União Estável,0,Pelotas,RS,Cozinheiro,Pós-graduação,2209.84,0.0,53.19,592,1025.19,1861.01,Raramente,5.42,10.9,1,1,0,Em observação,28655.22,11659.869999999999,39,868.34,4362.92,9.58,-16995.350000000002,2209.84,12.967101690620135,2452.9,1087.42,4174.7,6408.47,2208.04,1796.86,5166.04,453.28,516.7,2548.14,0.0,1842.67,1.0,0.08560045953232953,0.03794840870180023,0.14568724302238822,0.22364057927316558,0.07705541957102405,0.06270620152279409,0.18028268496978908,0.015818409350896623,0.01803161867192086,0.08892411225598686,0.0,0.06430486312790479,8,1,0.1282051282051282,0.2564102564102564,0.10256410256410256,0.0,0.02564102564102564,0.38461538461538464,0.10256410256410256
598,44,Feminino,Solteiro,3,Maceió,AL,Contador,Superior,10394.04,0.0,7.69,975,18974.79,30204.17,Frequentemente,15.38,13.1,0,1,0,Saudável,31613.16,42144.39,34,1129.0414285714285,4612.51,15.21,10531.23,10394.04,3.041469919299906,2079.15,2126.5,0.0,3047.36,8132.9800000000005,898.77,11058.42,0.0,0.0,2750.99,524.04,994.95,1.0,0.06576849641098834,0.06726629036768232,0.0,0.09639529866675778,0.25726564506680133,0.028430248668592447,0.34980432199754785,0.0,0.0,0.0870204054260947,0.016576640867284383,0.03147265252825089,10,0,0.11764705882352941,0.058823529411764705,0.20588235294117646,0.08823529411764706,0.029411764705882353,0.35294117647058826,0.14705882352941177
599,34,Masculino,Casado,0,Niterói,RJ,Funcionário Público,Superior,11710.65,3911.0,10.27,900,26095.18,24548.54,Sempre,12.95,7.8,0,1,1,Saudável,29601.83,71234.63,41,954.897741935484,4463.08,28.64,41632.8,11710.65,2.5277700213053933,3818.21,1351.0,2939.88,1644.16,3294.82,1405.05,9814.470000000001,0.0,198.66,3317.12,1052.87,765.59,1.0,0.12898560663310343,0.045639070287208594,0.09931413024127224,0.05554251206766608,0.11130460515447863,0.04746497091564947,0.3315494346126574,0.0,0.006711071579020621,0.11205793695862722,0.03556773348134219,0.025862928068974115,12,1,0.07317073170731707,0.1951219512195122,0.1951219512195122,0.024390243902439025,0.07317073170731707,0.2682926829268293,0.17073170731707318
600,49,Feminino,Solteiro,0,Vitória,ES,Vendedor,Superior,3436.04,0.0,13.65,933,6707.89,9959.15,Frequentemente,27.64,11.5,0,0,0,Saudável,55280.97,47669.09,59,1228.4660000000001,5963.42,15.62,-7611.880000000005,3436.04,16.088569981723147,2797.9300000000003,5091.360000000001,388.15,6323.79,16299.91,1078.53,17683.66,0.0,621.5899999999999,3479.5699999999997,1298.62,217.86,1.0,0.05061289626430217,0.09209968638394009,0.007021403567990937,0.11439361501797092,0.2948557161714058,0.019509968801198676,0.3198869339666073,0.0,0.011244194882976908,0.06294336007490461,0.023491266524447742,0.0039409583442548135,17,0,0.06779661016949153,0.1694915254237288,0.13559322033898305,0.01694915254237288,0.0847457627118644,0.288135593220339,0.23728813559322035
601,43,Masculino,Solteiro,1,Palmas,TO,Eletricista,Médio,4804.09,0.0,0.77,908,10027.69,9194.87,Frequentemente,21.96,25.0,0,1,0,Saudável,15641.63,24668.63,31,625.6651999999999,2961.42,31.66,9027.000000000002,4804.09,3.2558986197177817,1578.07,4298.48,0.0,0.0,793.49,1657.58,4267.4400000000005,0.0,483.21,1457.46,35.57,1070.33,1.0,0.10088910171126667,0.2748102339717791,0.0,0.0,0.050729367719348946,0.105972331528108,0.27282578605938135,0.0,0.030892560430083055,0.09317826850526448,0.002274059672809036,0.06842829040195939,7,0,0.06451612903225806,0.0967741935483871,0.1935483870967742,0.06451612903225806,0.03225806451612903,0.3548387096774194,0.1935483870967742
602,40,Masculino,Casado,4,Campinas,SP,Pedreiro,Fundamental,3758.63,0.0,15.89,700,6939.28,5633.32,Frequentemente,13.14,0.4,0,1,1,Saudável,38531.32,47806.28,53,987.9825641025641,4263.74,16.34,9274.96,3758.63,10.251426716649418,5161.68,3798.38,5434.349999999999,3752.85,7472.53,3464.85,4263.74,0.0,0.0,3711.45,1010.85,460.64,1.0,0.13396063254516066,0.09857902610136378,0.14103721336305114,0.09739738996743429,0.19393392180698715,0.08992295099155699,0.11065647374655214,0.0,0.0,0.09632293936465192,0.026234502217935954,0.011954949895305949,12,0,0.03773584905660377,0.1509433962264151,0.1320754716981132,0.03773584905660377,0.018867924528301886,0.39622641509433965,0.22641509433962265
603,57,Masculino,União Estável,1,Blumenau,SC,Vendedor,Médio,3901.17,0.0,7.89,986,10273.72,10239.74,Frequentemente,23.98,1.4,0,1,0,Saudável,28041.79,11187.45,34,966.958275862069,4930.5,17.15,-16854.34,3901.17,7.188046150257487,3463.07,734.44,1094.53,9999.78,8838.93,1111.29,0.0,831.76,58.54,0.0,536.55,1372.8999999999999,1.0,0.12349675252542723,0.026190910066725415,0.03903210173102359,0.3566027703652299,0.3152056270302288,0.03962978112310234,0.0,0.029661444579679112,0.0020875985448860434,0.0,0.019133942590683403,0.04895907144301415,6,0,0.11764705882352941,0.20588235294117646,0.2647058823529412,0.0,0.08823529411764706,0.20588235294117646,0.11764705882352941
604,42,Masculino,União Estável,0,Vitória,ES,Engenheiro Civil,Superior,16135.56,0.0,5.83,916,12839.81,47156.15,Sempre,24.93,2.3,1,1,1,Saudável,22249.14,73033.87,39,717.7141935483871,2955.73,17.85,50784.729999999996,16135.56,1.3788886161992517,2156.69,1786.9199999999998,1370.22,3258.27,2900.96,3904.77,3953.39,0.0,305.76,1207.98,1384.74,19.44,1.0,0.096933634288786,0.08031411551188046,0.0615853017240217,0.14644476146044297,0.1303852643293179,0.1755020643494535,0.17768731735249094,0.0,0.013742553644770089,0.05429333448393961,0.06223791121814147,0.0008737416367553982,10,0,0.07692307692307693,0.20512820512820512,0.1794871794871795,0.05128205128205128,0.02564102564102564,0.28205128205128205,0.1794871794871795
605,75,Feminino,União Estável,1,Niterói,RJ,Jornalista,Superior,5587.84,0.0,18.35,856,8371.08,9765.78,Às vezes,10.0,34.9,0,1,1,Saudável,39435.74,39810.46,41,1159.8747058823528,3703.36,11.07,374.72000000000116,5587.84,7.057421114419883,1779.06,2637.7299999999996,2191.97,8697.62,11864.75,1459.7,6325.99,0.0,0.0,2430.8,372.63,1675.49,1.0,0.04511288491099698,0.06688678848171734,0.05558333633399551,0.22055171273570628,0.3008628721053542,0.037014647119592535,0.16041261048987543,0.0,0.0,0.06163951785867339,0.009449042924007512,0.0424865870400809,7,0,0.14634146341463414,0.1951219512195122,0.12195121951219512,0.0,0.07317073170731707,0.2926829268292683,0.17073170731707318
606,55,Feminino,União Estável,1,Rio de Janeiro,RJ,Professor,Superior,4718.53,0.0,47.16,615,2533.87,2566.95,Raramente,6.41,11.0,1,0,0,Em observação,29693.8,33150.25,43,848.3942857142857,5973.3,22.5,3456.4500000000007,4718.53,6.29301922420754,3054.47,4229.41,0.0,772.98,75.08,551.0699999999999,15114.43,169.72,0.0,3814.2599999999998,378.31,1534.0700000000002,1.0,0.10286558136715408,0.14243411082448187,0.0,0.02603169685254161,0.002528473957526487,0.018558419602745353,0.5090096249048623,0.005715671284914696,0.0,0.1284530777468697,0.012740370043578121,0.05166297341532577,9,1,0.09302325581395349,0.2558139534883721,0.20930232558139536,0.023255813953488372,0.09302325581395349,0.16279069767441862,0.16279069767441862
607,45,Masculino,Solteiro,2,Juiz de Fora,MG,Analista Financeiro,Superior,8973.87,2573.71,9.37,700,18331.01,22284.27,Frequentemente,21.72,12.1,1,0,0,Saudável,44000.7,54122.75,48,1128.2230769230769,5003.98,15.46,10122.050000000003,8973.87,4.9032022973366,3408.91,1206.62,1854.0700000000002,3855.06,11571.54,1410.43,16383.369999999999,356.01,0.0,2360.95,933.01,660.73,1.0,0.07747399473190199,0.02742274554722993,0.04213728417956988,0.08761360614717494,0.2629853615965201,0.032054717311315505,0.37234339453690507,0.008091007643060224,0.0,0.053657100909758254,0.02120443538398253,0.01501635201258162,12,0,0.08333333333333333,0.20833333333333334,0.16666666666666666,0.041666666666666664,0.10416666666666667,0.25,0.14583333333333334
608,38,Masculino,Casado,2,Niterói,RJ,Analista de TI,Pós-graduação,7171.61,0.0,47.02,676,788.78,9285.14,Frequentemente,1.87,9.4,1,0,0,Em observação,15841.47,40406.32,29,720.0668181818181,1767.64,26.86,24564.85,7171.61,2.2089140374337144,573.98,6147.92,3022.63,0.0,0.0,1520.39,0.0,1145.69,114.2,1875.13,495.06,946.47,1.0,0.03623274860224462,0.38809024667534014,0.19080489373776552,0.0,0.0,0.09597531037208037,0.0,0.0723222024218712,0.007208926949329829,0.11836843424252927,0.0312508877017095,0.059746349297129624,5,2,0.034482758620689655,0.2413793103448276,0.1724137931034483,0.034482758620689655,0.034482758620689655,0.2413793103448276,0.2413793103448276
609,26,Masculino,Casado,0,Feira de Santana,BA,Médico,Pós-graduação,19529.09,2675.44,29.31,630,2170.07,24173.81,Às vezes,3.87,7.8,1,0,1,Em observação,13856.550000000001,71290.72,26,692.8275000000001,2569.19,29.7,57434.17,19529.09,0.7095338287651909,2530.15,2369.46,0.0,2569.19,0.0,0.0,3362.54,0.0,0.0,1838.41,129.25,1057.55,1.0,0.1825959564249398,0.17099927471123763,0.0,0.18541339655253292,0.0,0.0,0.24266790795688678,0.0,0.0,0.1326744391641498,0.009327718660128242,0.07632130653012473,8,0,0.11538461538461539,0.19230769230769232,0.15384615384615385,0.0,0.11538461538461539,0.19230769230769232,0.23076923076923078
610,18,Feminino,Divorciado,0,Vila Velha,ES,Técnico em Informática,Médio,5086.1,0.0,51.87,621,2388.73,3954.01,Raramente,2.93,0.0,0,0,0,Em observação,36189.47,31297.11,56,786.7276086956522,5075.96,24.77,-4892.360000000001,5086.1,7.115367373822772,2530.4700000000003,2462.06,2411.28,1543.61,1262.97,4899.9400000000005,16936.629999999997,0.0,0.0,1528.88,791.34,1822.29,1.0,0.06992282561750697,0.0680324967456003,0.06662932615481797,0.04265356746036899,0.03489882554234699,0.13539684333592064,0.4679988405467114,0.0,0.0,0.04224654298612276,0.021866581632723554,0.050354149977880305,10,0,0.08928571428571429,0.17857142857142858,0.16071428571428573,0.05357142857142857,0.03571428571428571,0.3392857142857143,0.14285714285714285
611,27,Masculino,Casado,3,Campinas,SP,Professor,Superior,6606.46,2194.14,11.79,1000,18163.38,16412.15,Às vezes,26.97,9.0,0,0,0,Saudável,13843.22,33866.0,23,769.0677777777778,3455.72,22.69,20022.78,6606.46,2.095406617159568,2092.05,234.26,0.0,1366.72,3455.72,1156.55,0.0,0.0,0.0,5240.14,119.15,178.63,1.0,0.15112452160696718,0.01692236343856415,0.0,0.09872847502242976,0.24963267216731366,0.08354631364668047,0.0,0.0,0.0,0.37853476286586507,0.00860710152695688,0.01290378972522289,4,0,0.08695652173913043,0.13043478260869565,0.21739130434782608,0.0,0.0,0.391304347826087,0.17391304347826086
612,41,Feminino,Casado,1,Cuiabá,MT,Gerente Comercial,Superior,5997.47,0.0,67.21,428,-107.61,2012.91,Raramente,0.0,9.0,1,0,0,Em risco,22417.27,24719.11,31,862.2026923076924,3673.4,18.72,2301.84,5997.47,3.737787767175159,2669.04,6807.8099999999995,0.0,0.0,0.0,3742.04,6580.320000000001,0.0,0.0,1782.55,347.49,488.02,1.0,0.11906177692466567,0.3036859528390388,0.0,0.0,0.0,0.1669266596690855,0.2935379731787145,0.0,0.0,0.0795168189525308,0.015500995437892304,0.021769822998072466,6,2,0.0967741935483871,0.41935483870967744,0.12903225806451613,0.0,0.0967741935483871,0.12903225806451613,0.12903225806451613
613,55,Masculino,União Estável,2,Recife,PE,Empresário,Superior,15150.38,351.87,45.33,529,7434.49,18593.21,Nunca,5.02,8.7,0,1,1,Em observação,16445.66,42735.25,22,967.3917647058823,2760.84,41.67,26289.59,15150.38,1.085494885276805,3410.02,1451.92,2908.46,0.0,0.0,2457.0699999999997,4368.01,0.0,0.0,1312.93,117.25,420.0,1.0,0.207350753937513,0.08828590643367308,0.17685273804760648,0.0,0.0,0.14940537503511564,0.26560259667292163,0.0,0.0,0.07983443656259463,0.0071295405596370105,0.025538652750938546,7,1,0.0,0.36363636363636365,0.09090909090909091,0.0,0.09090909090909091,0.22727272727272727,0.22727272727272727
614,18,Feminino,Casado,0,Teresina,PI,Motoboy,Médio,3883.37,0.0,0.0,700,8332.86,11982.31,Frequentemente,10.0,0.0,0,0,1,Saudável,34231.36,36035.6,43,1037.3139393939393,4992.99,14.69,1804.239999999998,3883.37,8.814859258839617,7008.69,1667.6,0.0,578.12,11471.38,2009.26,8689.1,642.99,109.36,1278.57,498.06,278.23,1.0,0.20474471361932448,0.048715563740383085,0.0,0.016888607405607024,0.3351131827657446,0.05869647013732437,0.2538344956203902,0.018783653351780356,0.00319473138081572,0.03735083852934853,0.014549816308788198,0.008127927140493396,8,0,0.06976744186046512,0.23255813953488372,0.11627906976744186,0.046511627906976744,0.13953488372093023,0.20930232558139536,0.18604651162790697
615,24,Masculino,Casado,3,Curitiba,PR,Recepcionista,Médio,1985.62,0.0,80.66,348,334.7,535.54,Nunca,0.19,2.9,1,0,0,Em risco,44310.21,23700.86,50,1080.7368292682927,4957.73,55.48,-20609.35,1985.62,22.31555383205246,2615.84,2333.94,9446.54,2667.76,0.0,6130.64,14595.5,579.72,453.32,2932.81,1165.43,1388.71,1.0,0.05903470103165839,0.05267273614816992,0.21319104558520488,0.060206440005587884,0.0,0.13835727702486628,0.32939360928327804,0.013083214906902948,0.010230599223068453,0.06618813135843861,0.026301613104519252,0.031340632328305376,7,2,0.12,0.28,0.18,0.02,0.06,0.18,0.16
